Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Type,Variety
60.86,50.67,88.52,20.31,65.21,7.06,1006.86,Rice,Silty,Basmati-370
86.17,58.6,130.29,24.71,78.99,6.88,1423.06,Wheat,Clay,HD-2967
110.73,41.66,86.71,20.65,84.63,4.67,1930.6,Rice,Peaty,IR64
51.89,38.76,96.8,26.38,70.09,6.0,1530.2,Vegetables,Silty,Hybrid-B
66.08,44.45,133.15,29.24,60.95,8.02,704.75,Millet,Chalky,HHB-67
91.54,47.06,99.24,29.64,59.44,6.55,810.37,Soybean,Loamy,MAUS-71
33.57,58.79,78.26,29.29,42.03,8.32,800.06,Barley,Chalky,DWRB-73
69.16,40.9,96.09,25.48,56.57,6.54,1104.49,Wheat,Loamy,PBW-343
133.63,39.22,53.77,21.2,90.26,4.92,1722.83,Rice,Peaty,IR64
145.89,33.1,76.37,16.13,76.37,4.97,1842.68,Tea,Peaty,TV-1
128.73,36.84,40.27,14.55,75.1,5.39,1887.83,Vegetables,Peaty,Hybrid-B
82.13,50.17,95.03,26.14,69.62,7.06,1158.14,Wheat,Loamy,Lok-1
67.16,41.89,94.01,24.05,65.88,6.89,1223.63,Wheat,Silty,Lok-1
98.05,36.76,126.55,24.5,71.72,7.27,1491.59,Maize,Silty,Pioneer-3396
54.79,52.15,91.11,21.96,48.4,7.14,1079.64,Wheat,Loamy,Lok-1
105.42,37.37,93.96,27.57,65.45,6.69,1515.76,Maize,Loamy,Pioneer-3396
32.18,54.55,83.49,29.96,46.49,7.77,382.46,Cotton,Chalky,Bt-2
77.45,63.76,82.75,28.21,64.97,6.6,1699.06,Wheat,Silty,Lok-1
71.08,30.42,98.76,30.71,66.57,6.9,921.11,Maize,Loamy,DHM-117
36.34,23.78,54.47,28.26,51.02,6.22,512.76,Groundnut,Sandy,GG-20
66.68,27.16,67.5,23.14,72.28,7.57,1230.05,Rice,Silty,Basmati-370
109.22,58.81,104.96,29.14,76.28,6.34,1204.06,Rice,Clay,Basmati-370
88.85,43.63,82.98,29.56,74.36,7.01,1576.18,Sugarcane,Clay,Co-86032
110.29,54.0,71.19,16.71,78.42,4.94,2180.73,Potato,Peaty,Kufri Jyoti
21.75,56.29,68.83,21.36,58.77,8.22,783.19,Cotton,Chalky,Bt-2
80.16,60.8,75.09,28.22,69.26,6.92,1172.88,Tomato,Loamy,Roma
79.69,43.56,102.53,24.78,80.51,6.34,1176.66,Wheat,Silty,Lok-1
121.53,21.67,93.09,22.65,73.87,5.21,1640.87,Potato,Peaty,Kufri Bahar
66.38,34.28,45.08,26.91,34.47,6.92,547.8,Groundnut,Sandy,TAG-24
82.24,62.35,126.33,21.02,57.76,6.6,1720.4,Wheat,Loamy,Lok-1
46.72,53.75,90.87,26.85,41.42,7.84,594.16,Wheat,Chalky,PBW-343
94.5,62.87,89.59,30.61,56.33,6.79,1052.04,Vegetables,Loamy,Local-1
76.53,39.93,66.38,24.31,66.77,6.88,789.18,Vegetables,Silty,Local-1
58.45,52.28,81.93,25.3,65.17,6.86,1581.23,Wheat,Silty,HD-2967
48.94,50.32,127.68,22.23,34.61,7.77,541.66,Millet,Chalky,RHB-173
66.54,41.82,107.58,24.4,67.02,6.15,1114.47,Wheat,Loamy,HD-2967
42.71,58.18,113.88,28.67,48.74,8.19,1030.88,Wheat,Chalky,Lok-1
20.83,74.35,80.64,33.61,43.54,7.94,889.39,Wheat,Chalky,Lok-1
41.35,30.57,62.3,37.0,55.82,6.38,529.29,Millet,Sandy,HHB-67
116.19,34.12,45.05,24.19,83.5,5.86,1583.68,Tea,Peaty,TV-23
73.64,37.43,109.84,27.46,68.46,7.34,1654.66,Rice,Silty,IR64
97.78,48.38,116.76,27.03,68.24,7.87,1010.79,Rice,Clay,Basmati-370
102.65,36.61,86.15,19.03,72.33,5.01,1916.14,Rice,Peaty,Basmati-370
84.06,39.45,128.97,24.52,62.21,6.57,1253.47,Sugarcane,Loamy,Co-0118
99.32,55.53,108.87,24.75,78.49,6.4,1726.85,Rice,Clay,Swarna
90.53,41.05,85.46,32.23,60.11,7.03,1144.99,Cotton,Loamy,Bt-1
118.55,43.46,127.88,27.45,66.12,6.57,1449.28,Soybean,Clay,MAUS-71
61.95,46.63,78.79,21.97,57.47,6.79,1637.31,Barley,Silty,RD-2552
47.04,49.09,101.35,24.35,41.36,8.22,691.88,Barley,Chalky,BH-902
56.94,31.58,49.98,33.18,42.75,6.4,624.14,Millet,Sandy,RHB-173
82.97,48.02,85.1,26.18,78.34,6.36,1261.93,Rice,Clay,Basmati-370
64.96,69.02,83.7,28.97,51.85,8.3,814.22,Wheat,Chalky,Lok-1
86.7,37.05,80.5,24.16,71.75,6.95,1595.53,Maize,Silty,Pioneer-3396
82.97,54.36,83.48,19.69,66.72,6.81,1089.32,Maize,Loamy,Pioneer-3396
57.76,64.73,90.83,24.78,45.82,8.12,699.99,Wheat,Chalky,HD-2967
88.06,34.68,107.86,24.36,71.14,6.59,1259.26,Vegetables,Silty,Hybrid-B
93.52,38.08,84.68,29.02,65.66,7.29,1531.35,Tomato,Loamy,Arka Vikas
102.25,49.16,109.86,24.39,68.72,7.12,1621.39,Rice,Silty,Basmati-370
74.47,33.25,90.37,27.81,62.61,6.73,1206.31,Soybean,Loamy,JS-335
101.33,67.02,130.82,26.74,62.21,6.34,1393.05,Millet,Clay,ICTP-8203
70.53,51.26,98.34,24.99,55.59,6.91,1689.2,Tomato,Loamy,Pusa Ruby
114.28,44.9,57.98,22.3,75.94,5.38,1661.93,Potato,Peaty,Kufri Bahar
46.56,19.06,50.35,25.42,50.75,6.48,629.71,Millet,Sandy,ICTP-8203
91.97,54.66,79.24,22.81,83.07,6.75,1611.94,Cotton,Clay,Suraj
109.75,52.33,150.36,27.14,70.96,6.56,1747.68,Sugarcane,Clay,Co-0238
55.08,36.7,72.81,30.63,49.42,6.24,761.31,Watermelon,Sandy,Crimson Sweet
107.59,29.64,71.97,17.47,84.85,5.58,2335.59,Rice,Peaty,IR64
92.89,46.39,95.3,25.87,49.06,7.44,1115.12,Soybean,Loamy,JS-335
37.77,90.0,119.68,27.04,51.02,8.47,822.4,Wheat,Chalky,HD-2967
88.41,42.95,98.81,19.13,64.49,5.98,1136.1,Vegetables,Silty,Hybrid-A
70.86,59.85,110.66,24.42,47.52,8.23,535.6,Cotton,Chalky,Bt-1
58.74,46.7,73.45,29.91,49.02,8.28,499.05,Barley,Chalky,RD-2552
73.58,49.85,80.64,22.93,57.89,5.69,1926.26,Wheat,Silty,HD-2967
122.96,36.61,60.28,25.55,86.94,4.49,1466.23,Potato,Peaty,Kufri Pukhraj
104.51,57.93,121.73,24.7,64.98,6.0,1621.8,Wheat,Clay,PBW-343
102.3,23.89,66.02,18.28,74.92,4.6,1828.23,Potato,Peaty,Kufri Jyoti
38.71,76.13,102.37,25.53,35.62,7.91,560.41,Barley,Chalky,RD-2552
57.68,63.93,53.95,28.02,80.4,6.9,1543.91,Maize,Silty,HQPM-1
47.1,22.66,60.13,29.87,46.28,6.45,486.27,Rice,Sandy,IR64
93.38,47.47,85.64,25.78,68.65,6.99,1035.47,Wheat,Loamy,PBW-343
71.38,48.71,79.23,24.34,61.82,6.23,725.43,Millet,Loamy,ICTP-8203
106.72,53.44,142.32,26.99,61.23,7.23,1260.16,Cotton,Clay,Bt-1
36.73,71.77,100.97,18.0,59.84,8.0,767.48,Maize,Chalky,Pioneer-3396
106.25,66.28,120.88,31.0,80.01,7.02,1247.28,Rice,Clay,IR64
113.67,39.69,77.84,18.57,83.02,4.78,2054.03,Vegetables,Peaty,Hybrid-B
56.23,40.22,117.43,25.01,62.08,6.62,1537.96,Wheat,Loamy,HD-2967
89.96,32.94,71.37,29.6,66.21,6.75,1640.27,Wheat,Loamy,PBW-343
49.06,67.66,102.16,23.28,42.31,8.13,958.21,Wheat,Chalky,Lok-1
51.61,23.87,62.34,27.85,37.05,5.56,419.16,Potato,Sandy,Kufri Jyoti
119.87,21.71,78.05,19.19,77.62,5.25,2380.52,Vegetables,Peaty,Hybrid-B
136.68,40.12,77.38,19.02,78.12,5.28,1915.14,Wheat,Peaty,HD-2967
83.32,33.79,89.85,23.74,72.33,7.14,1171.78,Barley,Loamy,RD-2552
69.22,32.27,90.11,24.62,69.83,6.66,1167.27,Maize,Silty,DHM-117
123.77,20.74,59.05,22.84,80.93,5.33,1358.14,Vegetables,Peaty,Hybrid-B
89.39,55.47,100.41,29.74,63.66,6.35,1327.86,Cotton,Clay,Bt-2
33.77,63.02,75.3,19.62,46.08,8.14,581.13,Cotton,Chalky,Suraj
87.46,20.11,94.68,27.65,72.77,6.74,663.83,Maize,Silty,HQPM-1
51.97,25.15,42.42,31.7,48.28,6.06,856.35,Watermelon,Sandy,Arka Manik
70.0,25.56,86.06,18.2,85.89,4.81,1663.98,Tea,Peaty,TV-1
117.1,50.17,125.3,29.83,63.27,6.17,1454.89,Rice,Clay,Swarna
76.08,43.22,102.21,21.44,69.21,7.37,1034.95,Maize,Silty,HQPM-1
83.75,47.35,97.7,26.95,72.4,7.15,1534.44,Vegetables,Silty,Hybrid-A
80.29,34.3,100.33,23.43,61.28,6.69,1508.04,Vegetables,Silty,Hybrid-B
95.06,69.81,89.92,26.95,62.79,7.93,951.12,Wheat,Clay,PBW-343
48.79,64.51,90.53,27.77,49.2,7.89,954.32,Wheat,Chalky,Lok-1
69.95,41.03,125.27,29.52,50.43,6.77,1042.68,Sugarcane,Silty,Co-0238
50.9,54.28,117.66,25.04,44.88,8.34,603.85,Millet,Chalky,HHB-67
36.1,63.94,78.85,28.82,44.01,7.89,562.9,Millet,Chalky,ICTP-8203
102.33,58.16,94.92,23.41,70.46,6.9,1850.51,Cotton,Clay,Suraj
77.36,46.56,116.34,22.25,69.62,7.42,1916.68,Cotton,Clay,Suraj
47.41,23.83,68.11,28.34,42.75,5.63,558.35,Groundnut,Sandy,GG-20
27.06,52.56,97.29,23.3,43.3,7.82,903.51,Cotton,Chalky,Bt-1
63.99,56.23,107.77,27.02,73.93,6.41,1109.12,Rice,Silty,Swarna
34.83,33.35,59.25,30.84,45.84,6.68,792.47,Millet,Sandy,RHB-173
96.71,64.46,142.43,25.46,68.32,6.06,1636.45,Sugarcane,Clay,Co-0238
63.74,28.73,37.19,25.79,57.7,7.03,645.66,Millet,Sandy,ICTP-8203
82.62,46.27,84.33,16.0,81.37,6.03,1627.0,Vegetables,Silty,Local-1
103.72,69.61,131.73,23.59,72.51,6.05,1299.15,Rice,Clay,Swarna
116.68,47.21,77.25,25.32,80.94,5.93,1954.15,Barley,Peaty,RD-2552
98.8,31.09,100.44,21.13,68.94,7.23,1626.45,Wheat,Silty,HD-2967
96.03,66.42,79.12,24.37,74.33,7.27,1969.2,Wheat,Clay,PBW-343
56.5,32.54,38.63,33.01,44.32,5.88,893.45,Cotton,Sandy,Bt-1
77.04,54.39,115.61,24.86,80.51,6.99,1416.81,Wheat,Clay,HD-2967
49.52,71.66,102.8,26.93,43.18,8.07,1030.7,Millet,Chalky,RHB-173
75.66,75.0,66.63,28.85,77.02,7.06,1242.41,Vegetables,Silty,Hybrid-B
117.32,35.47,83.89,17.26,76.85,4.93,1647.85,Potato,Peaty,Kufri Bahar
52.69,33.23,61.57,32.42,47.79,6.27,575.56,Millet,Sandy,HHB-67
139.3,54.04,83.08,21.26,88.47,5.41,1952.13,Vegetables,Peaty,Local-1
67.95,33.53,83.53,32.0,59.28,7.14,1162.68,Maize,Silty,HQPM-1
39.13,20.81,49.47,33.85,28.33,6.79,526.01,Groundnut,Sandy,TAG-24
77.24,52.67,89.48,25.97,62.9,5.91,850.32,Wheat,Loamy,HD-2967
56.47,22.89,40.2,28.04,45.77,6.21,791.1,Potato,Sandy,Kufri Pukhraj
82.95,42.59,107.2,26.01,64.38,7.8,1198.14,Wheat,Loamy,PBW-343
89.59,35.24,114.2,23.68,75.73,6.5,945.0,Sugarcane,Clay,Co-0238
41.52,43.8,86.93,29.0,46.26,7.72,765.51,Wheat,Chalky,HD-2967
105.5,32.45,75.74,17.74,69.06,5.16,2541.46,Rice,Peaty,Swarna
69.83,15.16,58.77,29.22,40.07,6.18,784.09,Watermelon,Sandy,Crimson Sweet
87.66,34.94,94.63,19.78,64.56,7.03,1248.28,Vegetables,Silty,Hybrid-A
90.25,42.56,49.79,25.99,74.86,7.01,1245.01,Tomato,Silty,Arka Vikas
83.55,45.0,87.82,18.21,66.87,7.3,1265.03,Maize,Silty,Pioneer-3396
42.92,41.73,43.98,29.56,38.0,6.01,893.74,Watermelon,Sandy,Crimson Sweet
53.13,32.41,59.39,34.84,52.67,7.4,1100.0,Watermelon,Sandy,Arka Manik
116.41,64.93,120.45,24.2,73.37,6.69,1485.86,Rice,Clay,Basmati-370
35.17,39.94,52.28,29.75,41.88,6.8,589.2,Millet,Sandy,RHB-173
120.0,53.23,97.86,28.75,53.51,6.55,966.39,Cotton,Loamy,Bt-1
116.65,21.42,49.48,22.39,81.28,5.95,1880.13,Tea,Peaty,TV-23
48.89,29.24,72.06,28.89,37.76,6.11,748.94,Groundnut,Sandy,GG-20
88.85,68.8,92.91,23.85,74.39,6.2,1183.7,Cotton,Clay,Bt-2
96.65,38.8,90.49,24.29,64.51,6.82,1252.76,Vegetables,Loamy,Local-1
84.52,69.97,110.18,27.27,72.43,5.91,1665.44,Maize,Clay,Pioneer-3396
65.2,34.49,99.54,26.2,60.84,6.2,1369.69,Vegetables,Silty,Local-1
75.06,44.7,88.19,27.25,56.03,6.87,942.43,Sugarcane,Loamy,Co-0118
43.7,41.56,109.11,28.1,42.29,7.76,931.15,Vegetables,Chalky,Hybrid-B
69.17,39.52,66.7,27.17,51.58,6.57,747.34,Groundnut,Sandy,JL-24
93.01,68.87,82.27,22.49,59.72,6.91,1792.16,Wheat,Clay,PBW-343
76.29,49.69,88.63,28.57,67.07,6.16,1374.87,Vegetables,Silty,Local-1
61.33,29.28,80.96,32.88,42.3,6.07,878.24,Watermelon,Sandy,Sugar Baby
82.65,46.21,58.14,22.71,77.41,5.8,1833.21,Tea,Peaty,UPASI-9
51.43,44.67,54.09,28.59,43.21,5.68,911.85,Tomato,Sandy,Pusa Ruby
72.01,54.2,92.56,21.64,71.02,7.56,1701.35,Maize,Silty,HQPM-1
90.06,48.31,49.25,24.19,73.44,6.21,1138.82,Vegetables,Silty,Hybrid-B
63.37,35.73,99.29,25.07,69.98,6.92,1213.03,Cotton,Loamy,Suraj
132.74,48.82,54.04,20.08,81.85,5.77,1529.69,Vegetables,Peaty,Local-1
86.17,57.32,120.77,20.58,73.56,6.82,1664.99,Wheat,Clay,PBW-343
61.24,25.6,44.6,29.45,50.83,6.2,593.8,Watermelon,Sandy,Sugar Baby
65.73,54.65,120.47,17.83,53.26,6.21,1251.97,Rice,Silty,IR64
50.9,55.26,100.61,26.31,45.21,8.23,1189.43,Barley,Chalky,BH-902
70.13,49.41,73.4,25.5,65.51,5.88,1076.69,Soybean,Loamy,NRC-37
55.44,45.38,126.35,23.79,49.79,7.94,561.95,Cotton,Chalky,Bt-1
117.35,53.63,100.19,24.24,65.56,6.99,1151.5,Watermelon,Clay,Sugar Baby
88.23,61.17,101.16,22.72,69.4,7.21,1601.27,Rice,Silty,Basmati-370
83.14,68.71,114.69,26.6,71.6,7.34,1550.2,Rice,Clay,Swarna
119.98,53.37,60.31,20.71,73.08,5.21,1244.81,Tea,Peaty,TV-1
90.65,38.31,73.09,27.6,70.39,5.83,1061.53,Wheat,Silty,PBW-343
113.26,47.61,128.7,29.66,73.71,6.73,1421.62,Sugarcane,Clay,Co-0118
86.55,43.67,62.59,22.29,71.73,6.83,1562.37,Maize,Silty,HQPM-1
41.66,52.34,97.04,24.62,52.13,8.19,905.19,Vegetables,Chalky,Hybrid-B
81.51,50.33,103.44,32.62,54.72,6.54,1083.12,Maize,Loamy,Pioneer-3396
130.44,31.39,46.74,23.34,82.36,4.78,1475.7,Tea,Peaty,TV-1
82.07,46.2,87.93,21.22,66.22,6.75,1323.67,Wheat,Silty,PBW-343
90.76,44.32,84.87,25.85,62.3,7.77,863.65,Sugarcane,Loamy,Co-86032
83.57,37.46,87.7,23.08,67.95,7.02,1195.06,Tomato,Loamy,Pusa Ruby
47.72,28.86,45.17,28.48,45.13,5.47,919.55,Potato,Sandy,Kufri Bahar
83.8,34.65,86.64,22.89,62.82,6.4,1188.33,Rice,Silty,Swarna
95.38,40.54,80.08,22.32,59.29,6.58,1296.98,Rice,Silty,Basmati-370
107.71,60.23,83.85,18.45,77.16,5.34,1774.95,Rice,Peaty,Swarna
95.99,31.94,100.99,32.05,71.92,6.83,1447.5,Cotton,Clay,Suraj
98.55,36.22,78.55,18.99,78.11,5.24,1292.83,Vegetables,Peaty,Hybrid-A
95.45,50.05,88.6,16.42,68.07,5.28,1693.21,Tea,Peaty,UPASI-9
42.2,36.66,96.84,22.61,70.19,6.92,1260.17,Wheat,Silty,HD-2967
70.99,32.59,66.41,29.26,44.99,6.6,592.32,Potato,Sandy,Kufri Pukhraj
40.94,29.8,91.54,25.07,38.26,8.0,811.24,Wheat,Chalky,HD-2967
36.51,20.07,48.15,31.05,43.6,6.51,666.95,Groundnut,Sandy,JL-24
35.46,24.53,46.57,27.93,42.57,6.8,707.57,Watermelon,Sandy,Sugar Baby
147.18,37.62,30.0,19.26,80.04,5.88,1734.07,Tea,Peaty,TV-23
55.48,49.42,83.88,23.36,70.3,7.14,736.97,Soybean,Loamy,MAUS-71
97.61,42.68,43.72,20.93,74.8,5.59,1783.07,Vegetables,Peaty,Hybrid-A
83.33,31.22,116.45,29.19,67.56,5.93,1209.44,Sugarcane,Loamy,Co-0118
84.98,43.62,82.52,25.99,69.3,6.21,948.91,Cotton,Silty,Bt-2
59.24,22.29,52.13,25.56,45.24,5.81,482.04,Groundnut,Sandy,JL-24
33.99,64.96,108.7,28.62,48.75,8.25,647.94,Barley,Chalky,RD-2552
51.78,29.27,54.09,35.35,33.97,7.08,644.57,Rice,Sandy,Basmati-370
85.55,55.55,123.37,25.44,60.65,6.98,1015.46,Cotton,Clay,Bt-2
70.31,47.27,86.41,24.91,77.99,6.59,1379.29,Maize,Silty,Pioneer-3396
114.56,32.71,114.06,24.12,68.3,6.69,1226.69,Sugarcane,Loamy,Co-86032
33.06,40.38,81.44,32.39,59.49,8.01,905.8,Barley,Chalky,DWRB-73
122.59,43.56,66.93,21.78,74.8,5.34,1218.93,Vegetables,Peaty,Hybrid-B
114.03,31.4,97.64,18.26,53.41,7.14,1208.3,Wheat,Loamy,PBW-343
84.84,31.44,111.3,31.76,65.47,7.28,985.45,Wheat,Silty,HD-2967
143.46,30.55,49.73,19.19,95.0,5.65,1913.34,Potato,Peaty,Kufri Pukhraj
87.26,54.35,122.91,28.33,78.79,6.89,1466.05,Vegetables,Clay,Hybrid-A
79.38,34.76,92.45,23.77,53.05,7.0,1557.06,Maize,Loamy,HQPM-1
61.96,59.53,132.95,30.03,56.63,7.83,719.46,Barley,Chalky,DWRB-73
71.46,40.46,52.61,24.9,71.77,7.09,1762.97,Vegetables,Silty,Local-1
32.45,26.15,65.57,29.91,37.47,5.73,637.4,Potato,Sandy,Kufri Bahar
95.92,48.87,98.49,27.02,68.96,7.3,1133.84,Soybean,Loamy,NRC-37
105.58,38.98,110.26,24.18,74.63,6.47,1109.11,Cotton,Loamy,Suraj
89.89,47.73,109.26,25.33,60.89,6.28,1810.83,Sugarcane,Clay,Co-86032
88.81,43.19,86.79,31.91,64.35,6.86,1888.44,Maize,Silty,DHM-117
40.01,30.26,51.47,25.77,51.52,6.1,935.25,Potato,Sandy,Kufri Pukhraj
129.19,36.33,69.02,19.51,78.55,6.26,1787.82,Vegetables,Peaty,Hybrid-A
125.85,36.59,66.56,17.03,73.64,4.99,2171.27,Maize,Peaty,Pioneer-3396
79.83,58.09,88.0,18.0,68.52,6.62,1136.72,Sugarcane,Loamy,Co-0238
60.17,58.89,128.73,25.21,64.35,6.41,1329.82,Wheat,Silty,HD-2967
86.05,54.68,67.23,25.97,67.29,6.44,1155.5,Groundnut,Loamy,JL-24
110.81,46.32,119.8,25.48,79.07,6.75,700.0,Maize,Clay,DHM-117
78.82,58.11,131.96,23.2,68.31,5.93,1070.33,Sugarcane,Clay,Co-0238
54.21,55.03,85.56,25.49,38.06,8.28,551.7,Millet,Chalky,HHB-67
62.19,65.74,58.6,25.25,56.11,7.5,788.85,Cotton,Chalky,Bt-2
126.17,65.0,75.81,15.13,83.98,5.4,1913.28,Vegetables,Peaty,Hybrid-A
18.82,45.24,73.23,30.66,62.16,8.07,680.15,Cotton,Chalky,Bt-1
67.41,26.36,57.67,29.29,45.58,6.3,748.28,Millet,Sandy,HHB-67
42.57,18.23,57.05,27.87,40.47,6.24,614.17,Potato,Sandy,Kufri Bahar
75.1,52.17,127.8,23.69,78.63,6.9,1510.47,Rice,Clay,Swarna
108.89,63.97,104.71,30.77,70.85,7.02,1645.2,Rice,Clay,IR64
116.49,38.3,76.71,17.75,86.43,5.88,2166.61,Tea,Peaty,TV-1
57.66,26.66,53.97,22.0,41.98,6.44,751.06,Potato,Sandy,Kufri Bahar
140.93,34.89,95.27,17.59,81.22,5.66,900.0,Cotton,Peaty,Bt-1
113.97,61.08,119.11,26.96,63.15,6.51,1149.93,Rice,Clay,Swarna
44.97,24.51,56.17,31.71,60.12,6.62,935.51,Potato,Sandy,Kufri Bahar
91.41,59.89,134.94,25.48,76.23,6.59,1331.04,Rice,Clay,Swarna
105.68,47.5,77.39,22.5,80.69,5.48,1416.43,Vegetables,Peaty,Hybrid-A
81.89,64.8,110.34,28.64,73.42,6.51,1539.07,Vegetables,Silty,Local-1
137.39,49.15,84.97,17.76,86.69,5.61,1066.04,Vegetables,Peaty,Hybrid-A
59.6,50.72,109.68,23.65,64.88,6.43,891.76,Vegetables,Silty,Hybrid-A
80.64,59.85,106.59,26.42,45.0,6.55,1223.63,Maize,Loamy,HQPM-1
85.09,50.57,107.11,25.18,64.68,7.08,992.75,Maize,Silty,DHM-117
47.73,33.89,73.08,31.6,47.76,7.4,708.84,Potato,Sandy,Kufri Pukhraj
85.03,51.87,97.66,25.35,76.27,6.7,1392.56,Wheat,Silty,HD-2967
72.98,38.0,78.24,20.83,75.99,6.63,1001.9,Cotton,Loamy,Bt-2
79.34,61.86,80.99,21.04,68.11,6.96,1477.31,Maize,Loamy,HQPM-1
127.11,39.76,97.51,21.94,75.92,5.47,1799.44,Potato,Peaty,Kufri Bahar
98.53,42.02,81.91,25.62,79.35,5.06,1725.9,Vegetables,Peaty,Local-1
68.85,38.33,95.94,27.32,58.63,6.9,1521.05,Soybean,Silty,JS-335
70.44,45.99,115.66,23.49,70.42,6.28,1389.95,Sugarcane,Clay,Co-86032
98.8,35.86,89.29,26.76,68.56,6.16,690.09,Wheat,Loamy,HD-2967
73.3,45.76,102.3,16.0,61.83,7.2,1417.88,Wheat,Silty,Lok-1
90.7,41.89,54.48,23.33,76.61,6.35,1676.51,Wheat,Silty,Lok-1
83.39,50.16,110.27,28.84,62.98,6.74,1291.12,Cotton,Clay,Bt-2
99.87,78.48,93.48,26.99,64.27,7.5,1534.55,Sugarcane,Clay,Co-0118
47.46,28.98,49.39,28.17,57.47,5.83,787.2,Cotton,Sandy,Suraj
93.34,41.96,132.87,25.38,59.11,5.99,1749.29,Wheat,Clay,HD-2967
50.63,34.17,42.16,29.99,51.68,5.48,665.59,Vegetables,Sandy,Local-1
105.9,62.65,93.03,25.38,65.09,6.74,1772.16,Potato,Clay,Kufri Pukhraj
59.37,26.87,38.61,33.66,49.81,5.77,965.5,Potato,Sandy,Kufri Jyoti
66.37,65.19,86.81,24.45,72.09,5.6,1119.61,Maize,Silty,HQPM-1
108.98,39.27,51.62,19.49,78.63,4.96,1666.08,Vegetables,Peaty,Hybrid-A
85.79,31.72,79.7,29.27,72.04,6.92,1292.87,Maize,Silty,HQPM-1
80.52,45.54,104.49,20.05,69.03,6.87,1528.65,Cotton,Silty,Bt-2
61.28,28.75,27.1,29.96,47.4,6.18,760.87,Wheat,Sandy,Lok-1
94.03,54.11,77.58,24.69,63.48,6.54,1804.19,Wheat,Silty,Lok-1
80.52,55.28,84.18,23.36,68.18,6.34,1269.01,Rice,Silty,Basmati-370
90.64,28.0,75.15,21.8,72.97,6.06,1441.86,Tea,Peaty,TV-1
85.64,52.19,103.67,20.51,63.2,6.18,1447.12,Maize,Silty,HQPM-1
43.32,33.73,55.68,25.44,51.55,6.3,586.37,Watermelon,Sandy,Arka Manik
77.28,50.39,101.1,26.1,77.75,7.64,1337.76,Rice,Silty,IR64
26.94,57.44,80.42,30.87,57.38,8.63,717.44,Wheat,Chalky,PBW-343
99.25,36.78,87.66,25.08,63.24,6.34,1462.48,Cotton,Clay,Bt-1
53.67,66.32,107.39,28.3,55.79,7.89,735.94,Barley,Chalky,DWRB-73
93.98,38.13,55.44,18.23,80.1,5.97,1907.79,Rice,Peaty,IR64
71.72,43.86,65.53,24.34,58.67,7.61,1061.4,Wheat,Loamy,PBW-343
52.38,28.81,25.57,30.64,47.82,6.84,567.89,Potato,Sandy,Kufri Bahar
82.55,34.98,45.04,22.31,69.43,5.29,1504.9,Vegetables,Peaty,Local-1
83.4,62.61,106.89,29.21,75.08,7.14,1108.61,Groundnut,Silty,JL-24
28.94,17.74,59.21,29.32,39.65,6.09,434.58,Millet,Sandy,RHB-173
88.21,36.57,122.17,25.73,71.67,7.18,1200.9,Sugarcane,Clay,Co-0118
95.92,37.08,47.76,17.65,91.19,4.99,1875.14,Vegetables,Peaty,Hybrid-A
82.97,52.13,117.62,28.19,69.71,6.79,1496.38,Tomato,Loamy,Pusa Ruby
145.96,19.92,54.49,20.18,87.78,5.63,1483.7,Rice,Peaty,IR64
30.51,69.82,82.28,28.67,29.41,8.28,945.48,Cotton,Chalky,Suraj
39.96,48.66,84.45,30.85,49.63,8.18,797.09,Barley,Chalky,DWRB-73
78.85,47.21,105.94,24.51,60.79,7.81,1496.18,Groundnut,Silty,GG-20
75.56,24.11,79.6,24.05,64.5,6.5,1072.84,Maize,Loamy,HQPM-1
94.62,46.79,69.86,21.95,86.19,6.89,1982.16,Vegetables,Silty,Hybrid-B
55.86,57.81,80.23,30.07,57.64,6.99,1052.24,Soybean,Loamy,MAUS-71
83.58,45.04,58.56,27.61,60.47,7.18,1684.77,Maize,Silty,HQPM-1
109.92,44.4,52.64,14.15,72.95,5.14,1156.28,Sugarcane,Peaty,Co-0238
67.46,42.26,123.69,22.2,70.29,6.63,1361.28,Maize,Silty,DHM-117
84.23,51.59,83.75,20.38,47.16,6.44,1319.38,Cotton,Loamy,Suraj
87.7,35.27,57.57,16.67,76.46,5.16,1831.8,Tea,Peaty,UPASI-9
44.27,17.36,70.9,32.29,42.35,6.85,571.96,Groundnut,Sandy,JL-24
64.85,90.0,108.86,20.2,33.47,8.09,592.95,Wheat,Chalky,HD-2967
61.56,53.23,113.69,25.17,62.06,6.18,1726.34,Cotton,Clay,Bt-2
66.24,45.75,76.89,18.66,36.75,7.91,717.0,Millet,Chalky,ICTP-8203
86.42,36.03,91.85,24.27,78.09,7.12,1277.87,Watermelon,Silty,Arka Manik
69.54,38.12,76.47,26.47,71.94,7.01,697.62,Sugarcane,Loamy,Co-86032
31.55,44.86,89.59,25.99,36.4,7.84,790.87,Cotton,Chalky,Bt-2
124.39,41.88,63.0,16.45,84.62,4.0,1603.63,Tea,Peaty,TV-23
63.97,52.17,115.31,27.68,70.8,7.8,1393.24,Sugarcane,Loamy,Co-0118
73.83,38.59,96.52,30.95,65.18,7.1,1007.95,Soybean,Loamy,MAUS-71
52.37,46.74,117.8,26.3,39.59,7.96,777.04,Cotton,Chalky,Bt-2
